tsi1_15_budget_35_D1_md050_US2_USpar10	tsi1_15_budget_35	17	15	3500	8	0.500000	-0.400000	-0.400000	0.000000	0.000000	2.328000	3.805000	6.133000	23	0	0	8	-0.400000	0.000000	27	13	2	0.100000	170.000000
tsi1_15_budget_35_D1_md075_US2_USpar10	tsi1_15_budget_35	17	15	3500	12	0.750000	-0.400000	-0.400000	0.000000	0.000000	3.408000	5.324000	8.732000	23	0	0	8	-0.400000	0.000000	27	13	2	0.100000	170.000000
tsi1_15_budget_40_D1_md025_US2_USpar10	tsi1_15_budget_40	17	15	4000	4	0.250000	-0.350000	-0.350000	0.000000	0.000000	344.407000	6.791000	351.198000	1641	0	1555	4	-0.350000	0.000000	140	76	2	0.100000	170.000000
tsi1_15_budget_40_D1_md050_US2_USpar10	tsi1_15_budget_40	17	15	4000	8	0.500000	-0.500000	-0.500000	0.000000	0.000000	7.504000	4.586000	12.090000	83	0	0	8	-0.500000	0.000000	50	27	2	0.100000	170.000000
tsi1_15_budget_40_D1_md075_US2_USpar10	tsi1_15_budget_40	17	15	4000	12	0.750000	-0.500000	-0.500000	0.000000	0.000000	7.525000	6.536000	14.061000	59	0	0	12	-0.500000	0.000000	45	10	2	0.100000	170.000000
tsi1_15_budget_45_D1_md025_US2_USpar10	tsi1_15_budget_45	17	15	4500	4	0.250000	-0.400000	-0.400000	0.000000	0.000000	408.959000	5.662000	414.621000	1659	0	1505	3	-0.400000	0.000000	160	19	2	0.100000	170.000000
tsi1_15_budget_45_D1_md050_US2_USpar10	tsi1_15_budget_45	17	15	4500	8	0.500000	-0.550000	-0.550000	0.000000	0.000000	124.788000	3.877000	128.665000	952	0	588	8	-0.550000	0.000000	163	53	2	0.100000	170.000000
tsi1_15_budget_45_D1_md075_US2_USpar10	tsi1_15_budget_45	17	15	4500	12	0.750000	-0.550000	-0.550000	0.000000	0.000000	8.614000	5.588000	14.202000	62	0	0	12	-0.550000	0.000000	30	17	2	0.100000	170.000000
tsi1_15_budget_50_D1_md025_US2_USpar10	tsi1_15_budget_50	17	15	5000	4	0.250000	-0.500000	-0.500000	0.000000	0.000000	401.552000	8.925000	410.477000	1302	0	1099	3	-0.500000	0.000000	187	43	2	0.100000	170.000000
tsi1_15_budget_50_D1_md050_US2_USpar10	tsi1_15_budget_50	17	15	5000	8	0.500000	-0.600000	-0.600000	0.000000	0.000000	251.762000	6.166000	257.928000	1272	0	791	8	-0.600000	0.000000	265	58	2	0.100000	170.000000
tsi1_15_budget_50_D1_md075_US2_USpar10	tsi1_15_budget_50	17	15	5000	12	0.750000	-0.633333	-0.633333	0.000000	0.000000	14.306000	8.725000	23.031000	67	0	0	12	-0.633333	0.000000	66	26	2	0.100000	170.000000
tsi1_15_budget_55_D1_md025_US2_USpar10	tsi1_15_budget_55	17	15	5500	4	0.250000	-0.700000	-0.700000	0.000000	0.000000	46.679000	6.193000	52.872000	281	0	136	2	-0.700000	0.000000	83	22	2	0.100000	170.000000
tsi1_15_budget_55_D1_md050_US2_USpar10	tsi1_15_budget_55	17	15	5500	8	0.500000	-0.700000	-0.700000	0.000000	0.000000	189.200000	4.046000	193.246000	1752	0	811	8	-0.700000	0.000000	188	79	2	0.100000	170.000000
tsi1_15_budget_55_D1_md075_US2_USpar10	tsi1_15_budget_55	17	15	5500	12	0.750000	-0.725000	-0.725000	0.000000	0.000000	66.064000	5.838000	71.902000	719	0	0	12	-0.725000	0.000000	41	15	2	0.100000	170.000000
tsi1_15_budget_60_D1_md025_US2_USpar10	tsi1_15_budget_60	17	15	6000	4	0.250000	-0.800000	-0.800000	0.000000	0.000000	55.112000	6.287000	61.399000	365	0	167	2	-0.800000	0.000000	75	23	2	0.100000	170.000000
tsi1_15_budget_60_D1_md050_US2_USpar10	tsi1_15_budget_60	17	15	6000	8	0.500000	-0.800000	-0.800000	0.000000	0.000000	213.866000	4.063000	217.929000	1921	0	1178	8	-0.800000	0.000000	119	45	2	0.100000	170.000000
tsi1_15_budget_60_D1_md075_US2_USpar10	tsi1_15_budget_60	17	15	6000	12	0.750000	-0.823077	-0.823077	0.000000	0.000000	19.994000	5.927000	25.921000	124	0	27	12	-0.823077	0.000000	80	27	2	0.100000	170.000000
tsi1_15_budget_65_D1_md025_US2_USpar10	tsi1_15_budget_65	17	15	6500	4	0.250000	-0.900000	-0.900000	0.000000	0.000000	15.243000	2.317000	17.560000	319	0	167	2	-0.900000	0.000000	53	35	2	0.100000	170.000000
tsi1_15_budget_65_D1_md050_US2_USpar10	tsi1_15_budget_65	17	15	6500	8	0.500000	-0.900000	-0.900000	0.000000	0.000000	34.890000	1.440000	36.330000	1215	0	712	8	-0.900000	0.000000	53	37	2	0.100000	170.000000
tsi1_15_budget_65_D1_md075_US2_USpar10	tsi1_15_budget_65	17	15	6500	12	0.750000	-0.916667	-0.916667	0.000000	0.000000	2.634000	2.165000	4.799000	76	0	3	12	-0.916667	0.000000	53	21	2	0.100000	170.000000
tsi1_15_budget_70_D1_md025_US2_USpar10	tsi1_15_budget_70	17	15	7000	4	0.250000	-1.000000	-1.000000	0.000000	0.000000	0.005000	0.652000	0.657000	0	0	0	0	-1.000000	0.000000	27	4	2	0.100000	170.000000
tsi1_15_budget_70_D1_md050_US2_USpar10	tsi1_15_budget_70	17	15	7000	8	0.500000	-1.000000	-1.000000	0.000000	0.000000	0.001000	0.382000	0.383000	0	0	0	0	-1.000000	0.000000	27	4	2	0.100000	170.000000
tsi1_15_budget_70_D1_md075_US2_USpar10	tsi1_15_budget_70	17	15	7000	12	0.750000	-1.000000	-1.000000	0.000000	0.000000	0.002000	0.648000	0.650000	0	0	0	0	-1.000000	0.000000	27	4	2	0.100000	170.000000
tsi2_10_budget_15_D1_md025_US2_USpar20	tsi2_10_budget_15	12	10	1500	3	0.250000	-0.066667	-0.066667	0.000000	0.000000	3.916000	0.441000	4.357000	230	0	150	3	-0.066667	0.000000	6	6	2	0.200000	265.000000
tsi2_10_budget_15_D1_md050_US2_USpar20	tsi2_10_budget_15	12	10	1500	5	0.500000	-0.150000	-0.150000	0.000000	0.000000	2.383000	0.317000	2.700000	187	0	126	5	-0.150000	0.000000	6	6	2	0.200000	265.000000
tsi2_10_budget_15_D1_md075_US2_USpar20	tsi2_10_budget_15	12	10	1500	8	0.750000	-0.200000	-0.200000	0.000000	0.000000	0.537000	0.462000	0.999000	28	0	0	8	-0.200000	0.000000	6	5	2	0.200000	265.000000
tsi2_10_budget_20_D1_md025_US2_USpar20	tsi2_10_budget_20	12	10	2000	3	0.250000	-0.300000	-0.300000	0.000000	0.000000	2.421000	0.883000	3.304000	82	0	31	3	-0.300000	0.000000	12	6	2	0.200000	265.000000
tsi2_10_budget_20_D1_md050_US2_USpar20	tsi2_10_budget_20	12	10	2000	5	0.500000	-0.333333	-0.333333	0.000000	0.000000	2.339000	0.585000	2.924000	124	0	49	5	-0.333333	0.000000	12	6	2	0.200000	265.000000
tsi2_10_budget_20_D1_md075_US2_USpar20	tsi2_10_budget_20	12	10	2000	8	0.750000	-0.333333	-0.333333	0.000000	0.000000	0.890000	0.855000	1.745000	31	0	0	8	-0.333333	0.000000	12	9	2	0.200000	265.000000
tsi2_10_budget_23_D1_md025_US2_USpar20	tsi2_10_budget_23	12	10	2300	3	0.250000	-0.400000	-0.400000	0.000000	0.000000	2.880000	1.173000	4.053000	69	0	33	3	-0.400000	0.000000	22	12	2	0.200000	265.000000
tsi2_10_budget_23_D1_md050_US2_USpar20	tsi2_10_budget_23	12	10	2300	5	0.500000	-0.400000	-0.400000	0.000000	0.000000	1.326000	0.889000	2.215000	45	0	0	5	-0.400000	0.000000	20	9	2	0.200000	265.000000
tsi2_10_budget_23_D1_md075_US2_USpar20	tsi2_10_budget_23	12	10	2300	8	0.750000	-0.400000	-0.400000	0.000000	0.000000	1.155000	1.196000	2.351000	32	0	0	6	-0.400000	0.000000	13	10	2	0.200000	265.000000
tsi2_10_budget_25_D1_md025_US2_USpar20	tsi2_10_budget_25	12	10	2500	3	0.250000	-0.400000	-0.400000	0.000000	0.000000	4.123000	1.451000	5.574000	89	0	31	3	-0.400000	0.000000	28	19	2	0.200000	265.000000
tsi2_10_budget_25_D1_md050_US2_USpar20	tsi2_10_budget_25	12	10	2500	5	0.500000	-0.500000	-0.500000	0.000000	0.000000	3.267000	1.031000	4.298000	101	0	41	5	-0.500000	0.000000	31	10	2	0.200000	265.000000
tsi2_10_budget_25_D1_md075_US2_USpar20	tsi2_10_budget_25	12	10	2500	8	0.750000	-0.500000	-0.500000	0.000000	0.000000	0.770000	1.404000	2.174000	19	0	0	6	-0.500000	0.000000	24	14	2	0.200000	265.000000
tsi2_10_budget_27_D1_md025_US2_USpar20	tsi2_10_budget_27	12	10	2700	3	0.250000	-0.500000	-0.500000	0.000000	0.000000	2.669000	1.536000	4.205000	74	0	26	3	-0.500000	0.000000	24	11	2	0.200000	265.000000
tsi2_10_budget_27_D1_md050_US2_USpar20	tsi2_10_budget_27	12	10	2700	5	0.500000	-0.500000	-0.500000	0.000000	0.000000	2.037000	1.187000	3.224000	62	0	20	5	-0.500000	0.000000	26	12	2	0.200000	265.000000
tsi2_10_budget_27_D1_md075_US2_USpar20	tsi2_10_budget_27	12	10	2700	8	0.750000	-0.500000	-0.500000	0.000000	0.000000	0.689000	1.406000	2.095000	21	0	0	6	-0.500000	0.000000	21	11	2	0.200000	265.000000
tsi2_10_budget_30_D1_md025_US2_USpar20	tsi2_10_budget_30	12	10	3000	3	0.250000	-0.500000	-0.500000	0.000000	0.000000	7.895000	1.333000	9.228000	131	0	75	3	-0.500000	0.000000	27	20	2	0.200000	265.000000
tsi2_10_budget_30_D1_md050_US2_USpar20	tsi2_10_budget_30	12	10	3000	5	0.500000	-0.600000	-0.600000	0.000000	0.000000	2.487000	0.967000	3.454000	69	0	16	5	-0.600000	0.000000	31	16	2	0.200000	265.000000
tsi2_10_budget_30_D1_md075_US2_USpar20	tsi2_10_budget_30	12	10	3000	8	0.750000	-0.600000	-0.600000	0.000000	0.000000	1.219000	1.211000	2.430000	26	0	0	8	-0.600000	0.000000	20	10	2	0.200000	265.000000
tsi2_10_budget_32_D1_md025_US2_USpar20	tsi2_10_budget_32	12	10	3200	3	0.250000	-0.600000	-0.600000	0.000000	0.000000	4.472000	1.427000	5.899000	108	0	65	2	-0.600000	0.000000	20	9	2	0.200000	265.000000
tsi2_10_budget_32_D1_md050_US2_USpar20	tsi2_10_budget_32	12	10	3200	5	0.500000	-0.666667	-0.666667	0.000000	0.000000	1.534000	0.907000	2.441000	61	0	0	5	-0.666667	0.000000	19	12	2	0.200000	265.000000
tsi2_10_budget_32_D1_md075_US2_USpar20	tsi2_10_budget_32	12	10	3200	8	0.750000	-0.666667	-0.666667	0.000000	0.000000	3.451000	1.211000	4.662000	97	0	0	8	-0.666667	0.000000	20	10	2	0.200000	265.000000
tsi2_10_budget_35_D1_md025_US2_USpar20	tsi2_10_budget_35	12	10	3500	3	0.250000	-0.600000	-0.600000	0.000000	0.000000	9.361000	2.366000	11.727000	122	0	75	2	-0.600000	0.000000	37	21	2	0.200000	265.000000
tsi2_10_budget_35_D1_md050_US2_USpar20	tsi2_10_budget_35	12	10	3500	5	0.500000	-0.700000	-0.700000	0.000000	0.000000	8.162000	1.509000	9.671000	174	0	61	5	-0.700000	0.000000	37	13	2	0.200000	265.000000
tsi2_10_budget_35_D1_md075_US2_USpar20	tsi2_10_budget_35	12	10	3500	8	0.750000	-0.714286	-0.714286	0.000000	0.000000	2.240000	2.054000	4.294000	35	0	2	8	-0.714286	0.000000	31	13	2	0.200000	265.000000
tsi2_10_budget_38_D1_md025_US2_USpar20	tsi2_10_budget_38	12	10	3800	3	0.250000	-1.000000	-1.000000	0.000000	0.000000	0.002000	0.341000	0.343000	0	0	0	0	-1.000000	0.000000	29	7	2	0.200000	265.000000
tsi2_10_budget_38_D1_md050_US2_USpar20	tsi2_10_budget_38	12	10	3800	5	0.500000	-1.000000	-1.000000	0.000000	0.000000	0.001000	0.235000	0.236000	0	0	0	0	-1.000000	0.000000	29	7	2	0.200000	265.000000
tsi2_10_budget_38_D1_md075_US2_USpar20	tsi2_10_budget_38	12	10	3800	8	0.750000	-1.000000	-1.000000	0.000000	0.000000	0.002000	0.352000	0.354000	0	0	0	0	-1.000000	0.000000	29	7	2	0.200000	265.000000
tsi3_16_budget_015_D1_md025_US2_USpar10	tsi3_16_budget_015	18	16	1500	4	0.250000	0.000000	0.000000	0.000000	0.000000	0.002000	0.100000	0.102000	0	0	0	0	0.000000	0.000000	3	3	2	0.100000	550.000000
tsi3_16_budget_015_D1_md050_US2_USpar10	tsi3_16_budget_015	18	16	1500	8	0.500000	0.000000	0.000000	0.000000	0.000000	0.001000	0.055000	0.056000	0	0	0	0	0.000000	0.000000	3	3	2	0.100000	550.000000
tsi3_16_budget_015_D1_md075_US2_USpar10	tsi3_16_budget_015	18	16	1500	12	0.750000	0.000000	0.000000	0.000000	0.000000	0.001000	0.092000	0.093000	0	0	0	0	0.000000	0.000000	3	3	2	0.100000	550.000000
tsi3_16_budget_020_D1_md025_US2_USpar10	tsi3_16_budget_020	18	16	2000	4	0.250000	-0.050000	-0.050000	0.000000	0.000000	18.197000	0.921000	19.118000	628	0	417	4	-0.050000	0.000000	13	12	2	0.100000	550.000000
tsi3_16_budget_020_D1_md050_US2_USpar10	tsi3_16_budget_020	18	16	2000	8	0.500000	-0.076923	-0.076923	0.000000	0.000000	31.095000	0.649000	31.744000	1776	0	941	8	-0.076923	0.000000	13	13	2	0.100000	550.000000
tsi3_16_budget_020_D1_md075_US2_USpar10	tsi3_16_budget_020	18	16	2000	12	0.750000	-0.076923	-0.076923	0.000000	0.000000	3.186000	0.873000	4.059000	126	0	26	12	-0.076923	0.000000	13	12	2	0.100000	550.000000
tsi3_16_budget_025_D1_md025_US2_USpar10	tsi3_16_budget_025	18	16	2500	4	0.250000	-0.100000	-0.100000	0.000000	0.000000	56.432000	2.652000	59.084000	946	0	678	4	-0.100000	0.000000	26	21	2	0.100000	550.000000
tsi3_16_budget_025_D1_md050_US2_USpar10	tsi3_16_budget_025	18	16	2500	8	0.500000	-0.175000	-0.175000	0.000000	0.000000	8.398000	1.805000	10.203000	237	0	69	8	-0.175000	0.000000	22	20	2	0.100000	550.000000
tsi3_16_budget_025_D1_md075_US2_USpar10	tsi3_16_budget_025	18	16	2500	12	0.750000	-0.175000	-0.175000	0.000000	0.000000	2.569000	2.477000	5.046000	54	0	0	11	-0.175000	0.000000	18	17	2	0.100000	550.000000
tsi3_16_budget_030_D1_md025_US2_USpar10	tsi3_16_budget_030	18	16	3000	4	0.250000	-0.200000	-0.200000	0.000000	0.000000	73.515000	5.677000	79.192000	528	0	387	4	-0.200000	0.000000	53	51	2	0.100000	550.000000
tsi3_16_budget_030_D1_md050_US2_USpar10	tsi3_16_budget_030	18	16	3000	8	0.500000	-0.237500	-0.237500	0.000000	0.000000	263.186000	3.781000	266.967000	3468	0	1718	8	-0.237500	0.000000	51	36	2	0.100000	550.000000
tsi3_16_budget_030_D1_md075_US2_USpar10	tsi3_16_budget_030	18	16	3000	12	0.750000	-0.250000	-0.250000	0.000000	0.000000	5.425000	5.359000	10.784000	57	0	0	12	-0.250000	0.000000	34	22	2	0.100000	550.000000
tsi3_16_budget_035_D1_md025_US2_USpar10	tsi3_16_budget_035	18	16	3500	4	0.250000	-0.300000	-0.300000	0.000000	0.000000	85.110000	6.413000	91.523000	502	0	215	4	-0.300000	0.000000	83	68	2	0.100000	550.000000
tsi3_16_budget_035_D1_md050_US2_USpar10	tsi3_16_budget_035	18	16	3500	8	0.500000	-0.325000	-0.325000	0.000000	0.000000	76.082000	4.217000	80.299000	709	0	471	8	-0.325000	0.000000	73	47	2	0.100000	550.000000
tsi3_16_budget_035_D1_md075_US2_USpar10	tsi3_16_budget_035	18	16	3500	12	0.750000	-0.337500	-0.337500	0.000000	0.000000	12.856000	5.910000	18.766000	81	0	7	12	-0.337500	0.000000	52	18	2	0.100000	550.000000
tsi3_16_budget_040_D1_md025_US2_USpar10	tsi3_16_budget_040	18	16	4000	4	0.250000	-0.400000	-0.400000	0.000000	0.000000	49.066000	6.834000	55.900000	563	0	407	4	-0.400000	0.000000	55	37	2	0.100000	550.000000
tsi3_16_budget_040_D1_md050_US2_USpar10	tsi3_16_budget_040	18	16	4000	8	0.500000	-0.450000	-0.450000	0.000000	0.000000	2.094000	4.238000	6.332000	43	0	3	8	-0.450000	0.000000	40	27	2	0.100000	550.000000
tsi3_16_budget_040_D1_md075_US2_USpar10	tsi3_16_budget_040	18	16	4000	12	0.750000	-0.450000	-0.450000	0.000000	0.000000	3.053000	6.190000	9.243000	43	0	0	11	-0.450000	0.000000	40	22	2	0.100000	550.000000
tsi3_16_budget_045_D1_md025_US2_USpar10	tsi3_16_budget_045	18	16	4500	4	0.250000	-0.400000	-0.400000	0.000000	0.000000	161.112000	7.247000	168.359000	676	0	588	4	-0.400000	0.000000	143	59	2	0.100000	550.000000
tsi3_16_budget_045_D1_md050_US2_USpar10	tsi3_16_budget_045	18	16	4500	8	0.500000	-0.466667	-0.466667	0.000000	0.000000	233.515000	4.629000	238.144000	1649	0	943	8	-0.466667	0.000000	175	94	2	0.100000	550.000000
tsi3_16_budget_045_D1_md075_US2_USpar10	tsi3_16_budget_045	18	16	4500	12	0.750000	-0.475000	-0.475000	0.000000	0.000000	22.606000	6.795000	29.401000	136	0	24	12	-0.475000	0.000000	70	41	2	0.100000	550.000000
tsi3_16_budget_050_D1_md025_US2_USpar10	tsi3_16_budget_050	18	16	5000	4	0.250000	-0.500000	-0.500000	0.000000	0.000000	98.510000	7.237000	105.747000	721	0	453	4	-0.500000	0.000000	95	33	2	0.100000	550.000000
tsi3_16_budget_050_D1_md050_US2_USpar10	tsi3_16_budget_050	18	16	5000	8	0.500000	-0.533333	-0.533333	0.000000	0.000000	3.376000	4.822000	8.198000	41	0	2	8	-0.533333	0.000000	45	33	2	0.100000	550.000000
tsi3_16_budget_050_D1_md075_US2_USpar10	tsi3_16_budget_050	18	16	5000	12	0.750000	-0.533333	-0.533333	0.000000	0.000000	4.975000	6.825000	11.800000	41	0	0	11	-0.533333	0.000000	44	33	2	0.100000	550.000000
tsi3_16_budget_055_D1_md025_US2_USpar10	tsi3_16_budget_055	18	16	5500	4	0.250000	-0.600000	-0.600000	0.000000	0.000000	182.605000	6.339000	188.944000	986	0	772	4	-0.600000	0.000000	160	56	2	0.100000	550.000000
tsi3_16_budget_055_D1_md050_US2_USpar10	tsi3_16_budget_055	18	16	5500	8	0.500000	-0.628571	-0.628571	0.000000	0.000000	406.653000	4.302000	410.955000	2788	0	1938	8	-0.628571	0.000000	268	44	2	0.100000	550.000000
tsi3_16_budget_055_D1_md075_US2_USpar10	tsi3_16_budget_055	18	16	5500	12	0.750000	-0.641667	-0.641667	0.000000	0.000000	22.379000	6.110000	28.489000	180	0	50	12	-0.641667	0.000000	69	18	2	0.100000	550.000000
tsi3_16_budget_060_D1_md025_US2_USpar10	tsi3_16_budget_060	18	16	6000	4	0.250000	-0.700051	-0.700000	0.000073	0.000000	38.106000	5.468000	43.574000	319	0	117	2	-0.700000	0.000000	80	33	2	0.100000	550.000000
tsi3_16_budget_060_D1_md050_US2_USpar10	tsi3_16_budget_060	18	16	6000	8	0.500000	-0.700000	-0.700000	0.000000	0.000000	70.015000	3.793000	73.808000	838	0	350	8	-0.700000	0.000000	103	57	2	0.100000	550.000000
tsi3_16_budget_060_D1_md075_US2_USpar10	tsi3_16_budget_060	18	16	6000	12	0.750000	-0.703704	-0.703704	0.000000	0.000000	59.854000	5.299000	65.153000	538	0	84	12	-0.703704	0.000000	95	51	2	0.100000	550.000000
tsi3_16_budget_065_D1_md025_US2_USpar10	tsi3_16_budget_065	18	16	6500	4	0.250000	-0.800000	-0.800000	0.000000	0.000000	0.003000	7.739000	7.742000	0	0	0	0	-0.800000	0.000000	82	38	2	0.100000	550.000000
tsi3_16_budget_065_D1_md050_US2_USpar10	tsi3_16_budget_065	18	16	6500	8	0.500000	-0.800000	-0.800000	0.000000	0.000000	0.002000	5.284000	5.286000	0	0	0	0	-0.800000	0.000000	82	38	2	0.100000	550.000000
tsi3_16_budget_065_D1_md075_US2_USpar10	tsi3_16_budget_065	18	16	6500	12	0.750000	-0.800000	-0.800000	0.000000	0.000000	0.003000	7.627000	7.630000	0	0	0	0	-0.800000	0.000000	82	38	2	0.100000	550.000000
tsi3_16_budget_070_D1_md025_US2_USpar10	tsi3_16_budget_070	18	16	7000	4	0.250000	-0.900000	-0.900000	0.000000	0.000000	0.002000	2.070000	2.072000	0	0	0	0	-0.900000	0.000000	20	2	2	0.100000	550.000000
tsi3_16_budget_070_D1_md050_US2_USpar10	tsi3_16_budget_070	18	16	7000	8	0.500000	-0.900000	-0.900000	0.000000	0.000000	0.002000	1.336000	1.338000	0	0	0	0	-0.900000	0.000000	20	2	2	0.100000	550.000000
tsi3_16_budget_070_D1_md075_US2_USpar10	tsi3_16_budget_070	18	16	7000	12	0.750000	-0.900000	-0.900000	0.000000	0.000000	0.002000	1.992000	1.994000	0	0	0	0	-0.900000	0.000000	20	2	2	0.100000	550.000000
tsi3_16_budget_075_D1_md025_US2_USpar10	tsi3_16_budget_075	18	16	7500	4	0.250000	-0.900000	-0.900000	0.000000	0.000000	33.052000	2.602000	35.654000	552	0	359	2	-0.900000	0.000000	58	35	2	0.100000	550.000000
