tsi_prob_1_mod_1_budget_30_K2_D1_md025_US2_USpar5	tsi_prob_1_mod_1_budget_30	2	32	30	3000	8	0.250000	-0.307636	-0.275000	0.118678	-0.369028	7200.021000	5022	2405	1202	33573	8	-0.275000	0.000000	2	0.050000	285.000000	-0.275000
tsi_prob_1_mod_1_budget_30_K2_D1_md050_US2_USpar5	tsi_prob_1_mod_1_budget_30	2	32	30	3000	15	0.500000	-0.300000	-0.300000	0.000000	-0.369028	114.065000	4842	1647	890	2765	15	-0.300000	0.000000	2	0.050000	285.000000	-0.300000
tsi_prob_1_mod_1_budget_35_K2_D1_md025_US2_USpar5	tsi_prob_1_mod_1_budget_35	2	32	30	3500	8	0.250000	-0.370209	-0.350000	0.057740	-0.430532	7200.013000	4293	1999	1128	81432	8	-0.350000	0.000000	2	0.050000	285.000000	-0.350000
tsi_prob_1_mod_1_budget_35_K2_D1_md050_US2_USpar5	tsi_prob_1_mod_1_budget_35	2	32	30	3500	15	0.500000	-0.375000	-0.375000	0.000000	-0.430532	176.293000	5701	1857	854	3684	15	-0.375000	0.000000	2	0.050000	285.000000	-0.375000
tsi_prob_1_mod_1_budget_40_K2_D1_md025_US2_USpar5	tsi_prob_1_mod_1_budget_40	2	32	30	4000	8	0.250000	-0.447162	-0.400000	0.117905	-0.492037	7200.016000	4891	2025	1129	39972	8	-0.400000	0.000000	2	0.050000	285.000000	-0.400000
tsi_prob_1_mod_1_budget_40_K2_D1_md050_US2_USpar5	tsi_prob_1_mod_1_budget_40	2	32	30	4000	15	0.500000	-0.450000	-0.450000	0.000000	-0.492037	244.841000	4332	1959	1042	4128	15	-0.450000	0.000000	2	0.050000	285.000000	-0.450000
tsi_prob_1_mod_1_budget_46_K2_D1_md025_US2_USpar5	tsi_prob_1_mod_1_budget_46	2	32	30	4600	8	0.250000	-0.500000	-0.500000	0.000001	-0.565842	691.541000	5163	2328	952	8977	8	-0.500000	0.000000	2	0.050000	285.000000	-0.500000
tsi_prob_1_mod_1_budget_46_K2_D1_md050_US2_USpar5	tsi_prob_1_mod_1_budget_46	2	32	30	4600	15	0.500000	-0.500000	-0.500000	0.000000	-0.565842	511.749000	4574	2082	947	11899	15	-0.500000	0.000000	2	0.050000	285.000000	-0.500000
tsi_prob_1_mod_1_budget_50_K2_D1_md025_US2_USpar5	tsi_prob_1_mod_1_budget_50	2	32	30	5000	8	0.250000	-0.550000	-0.550000	0.000000	-0.615046	1689.368000	4374	2069	1220	34056	8	-0.550000	0.000000	2	0.050000	285.000000	-0.550000
tsi_prob_1_mod_1_budget_50_K2_D1_md050_US2_USpar5	tsi_prob_1_mod_1_budget_50	2	32	30	5000	15	0.500000	-0.550000	-0.550000	0.000000	-0.615046	433.641000	4135	2085	1131	14135	11	-0.550000	0.000000	2	0.050000	285.000000	-0.550000
tsi_prob_1_mod_1_budget_55_K2_D1_md025_US2_USpar5	tsi_prob_1_mod_1_budget_55	2	32	30	5500	8	0.250000	-0.600000	-0.600000	0.000000	-0.676253	4768.251000	4312	1899	1346	107319	8	-0.600000	0.000000	2	0.050000	285.000000	-0.600000
tsi_prob_1_mod_1_budget_55_K2_D1_md050_US2_USpar5	tsi_prob_1_mod_1_budget_55	2	32	30	5500	15	0.500000	-0.618417	-0.600000	0.030696	-0.676551	7200.029000	4713	2252	1279	132731	14	-0.600000	0.000000	2	0.050000	285.000000	-0.600000
tsi_prob_1_mod_1_budget_60_K2_D1_md025_US2_USpar5	tsi_prob_1_mod_1_budget_60	2	32	30	6000	8	0.250000	-0.700000	-0.700000	0.000000	-0.738055	107.187000	2760	1370	853	5042	8	-0.700000	0.000000	2	0.050000	285.000000	-0.700000
tsi_prob_1_mod_1_budget_60_K2_D1_md050_US2_USpar5	tsi_prob_1_mod_1_budget_60	2	32	30	6000	15	0.500000	-0.700000	-0.700000	0.000000	-0.738055	47.495000	2315	1316	739	1363	15	-0.700000	0.000000	2	0.050000	285.000000	-0.700000
tsi_prob_1_mod_1_budget_65_K2_D1_md025_US2_USpar5	tsi_prob_1_mod_1_budget_65	2	32	30	6500	8	0.250000	-0.750000	-0.750000	0.000000	-0.799560	3030.837000	3416	1297	1285	95994	8	-0.750000	0.000000	2	0.050000	285.000000	-0.750000
tsi_prob_1_mod_1_budget_65_K2_D1_md050_US2_USpar5	tsi_prob_1_mod_1_budget_65	2	32	30	6500	15	0.500000	-0.750000	-0.750000	0.000000	-0.799560	2942.691000	3054	1398	1171	52941	12	-0.750000	0.000000	2	0.050000	285.000000	-0.750000
tsi_prob_1_mod_1_budget_70_K2_D1_md025_US2_USpar5	tsi_prob_1_mod_1_budget_70	2	32	30	7000	8	0.250000	-0.850000	-0.850000	0.000000	-0.861064	10.130000	1923	1216	534	673	7	-0.850000	0.000000	2	0.050000	285.000000	-0.850000
tsi_prob_1_mod_1_budget_70_K2_D1_md050_US2_USpar5	tsi_prob_1_mod_1_budget_70	2	32	30	7000	15	0.500000	-0.850000	-0.850000	0.000000	-0.860584	86.886000	4628	1273	681	5265	15	-0.850000	0.000000	2	0.050000	285.000000	-0.850000
tsi_prob_1_mod_1_budget_73_K2_D1_md025_US2_USpar5	tsi_prob_1_mod_1_budget_73	2	32	30	7300	8	0.250000	-0.850000	-0.850000	0.000000	-0.897967	6890.863000	4157	1870	1766	252878	8	-0.850000	0.000000	2	0.050000	285.000000	-0.850000
tsi_prob_1_mod_1_budget_73_K2_D1_md050_US2_USpar5	tsi_prob_1_mod_1_budget_73	2	32	30	7300	15	0.500000	-0.870635	-0.850000	0.024276	-0.897967	7200.018000	4419	1278	1594	263800	11	-0.850000	0.000000	2	0.050000	285.000000	-0.850000
tsi_prob_1_mod_1_budget_75_K2_D1_md025_US2_USpar5	tsi_prob_1_mod_1_budget_75	2	32	30	7500	8	0.250000	-0.900000	-0.900000	0.000000	-0.922569	16.947000	2690	1131	419	1430	8	-0.900000	0.000000	2	0.050000	285.000000	-0.900000
tsi_prob_1_mod_1_budget_75_K2_D1_md050_US2_USpar5	tsi_prob_1_mod_1_budget_75	2	32	30	7500	15	0.500000	-0.900000	-0.900000	0.000000	-0.922569	58.796000	3255	1278	751	2486	14	-0.900000	0.000000	2	0.050000	285.000000	-0.900000
tsi_prob_1_mod_1_budget_80_K2_D1_md025_US2_USpar5	tsi_prob_1_mod_1_budget_80	2	32	30	8000	8	0.250000	-0.950000	-0.950000	0.000000	-0.981007	12.630000	4338	563	548	453	8	-0.950000	0.000000	2	0.050000	285.000000	-0.950000
tsi_prob_1_mod_1_budget_80_K2_D1_md050_US2_USpar5	tsi_prob_1_mod_1_budget_80	2	32	30	8000	15	0.500000	-0.950000	-0.950000	0.000000	-0.981007	15.021000	3236	875	674	476	15	-0.950000	0.000000	2	0.050000	285.000000	-0.950000
tsi_prob_1_mod_1_budget_85_K2_D1_md025_US2_USpar5	tsi_prob_1_mod_1_budget_85	2	32	30	8500	8	0.250000	-1.000000	-1.000000	0.000000	-1.000000	0.087000	154	0	10	0	7	-1.000000	0.000000	2	0.050000	285.000000	-1.000000
tsi_prob_1_mod_1_budget_85_K2_D1_md050_US2_USpar5	tsi_prob_1_mod_1_budget_85	2	32	30	8500	15	0.500000	-1.000000	-1.000000	0.000000	-1.000000	0.158000	180	0	16	0	14	-1.000000	0.000000	2	0.050000	285.000000	-1.000000
tsi_prob_3_mod_budget_015_K2_D1_md025_US2_USpar5	tsi_prob_3_mod_budget_015	2	33	31	1500	8	0.250000	-0.000000	0.000000	0.000000	-0.119016	140.548000	1828	810	428	18738	0	0.000000	0.000000	2	0.050000	800.000000	0.000000
tsi_prob_3_mod_budget_015_K2_D1_md050_US2_USpar5	tsi_prob_3_mod_budget_015	2	33	31	1500	16	0.500000	-0.000000	0.000000	0.000000	-0.119016	110.885000	1980	891	423	13961	0	0.000000	0.000000	2	0.050000	800.000000	0.000000
tsi_prob_3_mod_budget_020_K2_D1_md025_US2_USpar5	tsi_prob_3_mod_budget_020	2	33	31	2000	8	0.250000	-0.100000	-0.100000	0.000000	-0.212495	282.894000	3156	1592	861	9471	8	-0.100000	0.000000	2	0.050000	800.000000	-0.100000
tsi_prob_3_mod_budget_020_K2_D1_md050_US2_USpar5	tsi_prob_3_mod_budget_020	2	33	31	2000	16	0.500000	-0.100000	-0.100000	0.000000	-0.212495	211.199000	2814	1362	779	4271	16	-0.100000	0.000000	2	0.050000	800.000000	-0.120000
tsi_prob_3_mod_budget_025_K2_D1_md025_US2_USpar5	tsi_prob_3_mod_budget_025	2	33	31	2500	8	0.250000	-0.175000	-0.175000	0.000000	-0.279258	2080.060000	5338	1934	1125	34800	8	-0.175000	0.000000	2	0.050000	800.000000	-0.175000
tsi_prob_3_mod_budget_025_K2_D1_md050_US2_USpar5	tsi_prob_3_mod_budget_025	2	33	31	2500	16	0.500000	-0.200000	-0.200000	0.000001	-0.279258	139.058000	3994	1805	712	3096	16	-0.200000	0.000000	2	0.050000	800.000000	-0.200000
tsi_prob_3_mod_budget_030_K2_D1_md025_US2_USpar5	tsi_prob_3_mod_budget_030	2	33	31	3000	8	0.250000	-0.250001	-0.250000	0.000003	-0.344523	918.513000	3784	1951	1029	18214	8	-0.250000	0.000000	2	0.050000	800.000000	-0.250000
tsi_prob_3_mod_budget_030_K2_D1_md050_US2_USpar5	tsi_prob_3_mod_budget_030	2	33	31	3000	16	0.500000	-0.250000	-0.250000	0.000000	-0.344523	375.559000	3978	1532	886	8762	16	-0.250000	0.000000	2	0.050000	800.000000	-0.250000
tsi_prob_3_mod_budget_035_K2_D1_md025_US2_USpar5	tsi_prob_3_mod_budget_035	2	33	31	3500	8	0.250000	-0.325000	-0.325000	0.000000	-0.401943	443.993000	3628	1658	1029	8230	8	-0.325000	0.000000	2	0.050000	800.000000	-0.325000
tsi_prob_3_mod_budget_035_K2_D1_md050_US2_USpar5	tsi_prob_3_mod_budget_035	2	33	31	3500	16	0.500000	-0.325000	-0.325000	0.000001	-0.401943	307.065000	3428	1639	953	7620	16	-0.325000	0.000000	2	0.050000	800.000000	-0.325000
tsi_prob_3_mod_budget_040_K2_D1_md025_US2_USpar5	tsi_prob_3_mod_budget_040	2	33	31	4000	8	0.250000	-0.407394	-0.350000	0.163982	-0.459364	7200.025000	4092	2237	1280	37272	7	-0.350000	0.000000	2	0.050000	800.000000	-0.350000
tsi_prob_3_mod_budget_040_K2_D1_md050_US2_USpar5	tsi_prob_3_mod_budget_040	2	33	31	4000	16	0.500000	-0.400000	-0.400000	0.000000	-0.459364	262.317000	3062	1819	1108	4867	15	-0.400000	0.000000	2	0.050000	800.000000	-0.405000
tsi_prob_3_mod_budget_045_K2_D1_md025_US2_USpar5	tsi_prob_3_mod_budget_045	2	33	31	4500	8	0.250000	-0.450001	-0.450000	0.000002	-0.516784	334.926000	2484	1606	1052	6627	7	-0.450000	0.000000	2	0.050000	800.000000	-0.450000
tsi_prob_3_mod_budget_045_K2_D1_md050_US2_USpar5	tsi_prob_3_mod_budget_045	2	33	31	4500	16	0.500000	-0.450001	-0.450000	0.000002	-0.516784	276.216000	2770	1899	1064	6065	15	-0.450000	0.000000	2	0.050000	800.000000	-0.450000
tsi_prob_3_mod_budget_050_K2_D1_md025_US2_USpar5	tsi_prob_3_mod_budget_050	2	33	31	5000	8	0.250000	-0.539855	-0.500000	0.079710	-0.574205	7200.026000	3590	1513	1309	86765	3	-0.500000	0.000000	2	0.050000	800.000000	-0.500000
tsi_prob_3_mod_budget_050_K2_D1_md050_US2_USpar5	tsi_prob_3_mod_budget_050	2	33	31	5000	16	0.500000	-0.548615	-0.500000	0.097230	-0.574205	7200.009000	3960	1804	1307	74489	15	-0.500000	0.000000	2	0.050000	800.000000	-0.520833
tsi_prob_3_mod_budget_055_K2_D1_md025_US2_USpar5	tsi_prob_3_mod_budget_055	2	33	31	5500	8	0.250000	-0.600000	-0.600000	0.000000	-0.631625	102.111000	2047	1065	950	3857	7	-0.600000	0.000000	2	0.050000	800.000000	-0.600000
tsi_prob_3_mod_budget_055_K2_D1_md050_US2_USpar5	tsi_prob_3_mod_budget_055	2	33	31	5500	16	0.500000	-0.600000	-0.600000	0.000000	-0.631625	259.877000	2079	1216	891	11324	16	-0.600000	0.000000	2	0.050000	800.000000	-0.600000
tsi_prob_3_mod_budget_060_K2_D1_md025_US2_USpar5	tsi_prob_3_mod_budget_060	2	33	31	6000	8	0.250000	-0.650000	-0.650000	0.000000	-0.686218	38.109000	1743	994	742	2600	7	-0.650000	0.000000	2	0.050000	800.000000	-0.650000
tsi_prob_3_mod_budget_060_K2_D1_md050_US2_USpar5	tsi_prob_3_mod_budget_060	2	33	31	6000	16	0.500000	-0.650000	-0.650000	0.000000	-0.686218	27.669000	1935	1051	710	2196	15	-0.650000	0.000000	2	0.050000	800.000000	-0.650000
tsi_prob_3_mod_budget_065_K2_D1_md025_US2_USpar5	tsi_prob_3_mod_budget_065	2	33	31	6500	8	0.250000	-0.700000	-0.700000	0.000000	-0.739481	48.067000	2321	1034	1027	1999	7	-0.700000	0.000000	2	0.050000	800.000000	-0.700000
tsi_prob_3_mod_budget_065_K2_D1_md050_US2_USpar5	tsi_prob_3_mod_budget_065	2	33	31	6500	16	0.500000	-0.700000	-0.700000	0.000000	-0.739146	52.257000	3855	1085	802	1811	15	-0.700000	0.000000	2	0.050000	800.000000	-0.700000
tsi_prob_3_mod_budget_070_K2_D1_md025_US2_USpar5	tsi_prob_3_mod_budget_070	2	33	31	7000	8	0.250000	-0.750000	-0.750000	0.000001	-0.792053	334.787000	3327	1176	1176	16175	8	-0.750000	0.000000	2	0.050000	800.000000	-0.750000
tsi_prob_3_mod_budget_070_K2_D1_md050_US2_USpar5	tsi_prob_3_mod_budget_070	2	33	31	7000	16	0.500000	-0.750001	-0.750000	0.000001	-0.792053	222.623000	3114	1162	1258	13553	16	-0.750000	0.000000	2	0.050000	800.000000	-0.750000
tsi_prob_3_mod_budget_075_K2_D1_md025_US2_USpar5	tsi_prob_3_mod_budget_075	2	33	31	7500	8	0.250000	-0.800000	-0.800000	0.000000	-0.843055	187.743000	3431	1058	1365	7516	8	-0.800000	0.000000	2	0.050000	800.000000	-0.800000
tsi_prob_3_mod_budget_075_K2_D1_md050_US2_USpar5	tsi_prob_3_mod_budget_075	2	33	31	7500	16	0.500000	-0.800001	-0.800000	0.000001	-0.842783	199.715000	3889	977	1243	18550	16	-0.800000	0.000000	2	0.050000	800.000000	-0.800000
tsi_prob_3_mod_budget_080_K2_D1_md025_US2_USpar5	tsi_prob_3_mod_budget_080	2	33	31	8000	8	0.250000	-0.850000	-0.850000	0.000000	-0.888318	17.908000	2250	824	605	1295	8	-0.850000	0.000000	2	0.050000	800.000000	-0.850000
tsi_prob_3_mod_budget_080_K2_D1_md050_US2_USpar5	tsi_prob_3_mod_budget_080	2	33	31	8000	16	0.500000	-0.850000	-0.850000	0.000000	-0.885377	22.933000	2037	732	1070	1077	16	-0.850000	0.000000	2	0.050000	800.000000	-0.850000
tsi_prob_3_mod_budget_085_K2_D1_md025_US2_USpar5	tsi_prob_3_mod_budget_085	2	33	31	8500	8	0.250000	-0.900000	-0.900000	0.000000	-0.928546	17.177000	2563	796	1001	427	8	-0.900000	0.000000	2	0.050000	800.000000	-0.900000
tsi_prob_3_mod_budget_085_K2_D1_md050_US2_USpar5	tsi_prob_3_mod_budget_085	2	33	31	8500	16	0.500000	-0.900000	-0.900000	0.000000	-0.928066	11.295000	2996	838	570	553	15	-0.900000	0.000000	2	0.050000	800.000000	-0.900000
tsi_prob_3_mod_budget_090_K2_D1_md025_US2_USpar5	tsi_prob_3_mod_budget_090	2	33	31	9000	8	0.250000	-0.950000	-0.950000	0.000000	-0.963413	7.203000	2153	713	557	58	8	-0.950000	0.000000	2	0.050000	800.000000	-0.950000
tsi_prob_3_mod_budget_090_K2_D1_md050_US2_USpar5	tsi_prob_3_mod_budget_090	2	33	31	9000	16	0.500000	-0.950000	-0.950000	0.000000	-0.964765	7.608000	2070	670	780	237	15	-0.950000	0.000000	2	0.050000	800.000000	-0.950000
tsi_prob_3_mod_budget_095_K2_D1_md025_US2_USpar5	tsi_prob_3_mod_budget_095	2	33	31	9500	8	0.250000	-0.950000	-0.950000	0.000000	-0.995155	16.264000	2878	597	985	1179	8	-0.950000	0.000000	2	0.050000	800.000000	-0.950000
tsi_prob_3_mod_budget_095_K2_D1_md050_US2_USpar5	tsi_prob_3_mod_budget_095	2	33	31	9500	16	0.500000	-0.950000	-0.950000	0.000000	-0.994437	34.316000	2778	606	1144	2172	16	-0.950000	0.000000	2	0.050000	800.000000	-0.950000
tsi_prob_3_mod_budget_100_K2_D1_md025_US2_USpar5	tsi_prob_3_mod_budget_100	2	33	31	10000	8	0.250000	-1.000000	-1.000000	0.000000	-1.000000	0.117000	130	127	15	0	7	-1.000000	0.000000	2	0.050000	800.000000	-1.000000
tsi_prob_3_mod_budget_100_K2_D1_md050_US2_USpar5	tsi_prob_3_mod_budget_100	2	33	31	10000	16	0.500000	-1.000000	-1.000000	0.000000	-1.000000	0.205000	250	0	16	0	15	-1.000000	0.000000	2	0.050000	800.000000	-1.000000
tsi_prob_3_mod_budget_105_K2_D1_md025_US2_USpar5	tsi_prob_3_mod_budget_105	2	33	31	10500	8	0.250000	-1.000000	-1.000000	0.000000	-1.000000	0.106000	107	0	19	0	7	-1.000000	0.000000	2	0.050000	800.000000	-1.000000
tsi_prob_3_mod_budget_105_K2_D1_md050_US2_USpar5	tsi_prob_3_mod_budget_105	2	33	31	10500	16	0.500000	-1.000000	-1.000000	0.000000	-1.000000	0.162000	152	0	19	0	15	-1.000000	0.000000	2	0.050000	800.000000	-1.000000
tsi_prob_3_mod_budget_110_K2_D1_md025_US2_USpar5	tsi_prob_3_mod_budget_110	2	33	31	11000	8	0.250000	-1.000000	-1.000000	0.000000	-1.000000	0.253000	218	0	35	0	7	-1.000000	0.000000	2	0.050000	800.000000	-1.000000
tsi_prob_3_mod_budget_110_K2_D1_md050_US2_USpar5	tsi_prob_3_mod_budget_110	2	33	31	11000	16	0.500000	-1.000000	-1.000000	0.000000	-1.000000	0.104000	66	0	19	0	15	-1.000000	0.000000	2	0.050000	800.000000	-1.000000
